clave_medicamento,establecimiento_salud,unidad_almacen,corte,nombre_medicamento,unidad_medida,corte_anio,corte_mes,consumo_arv_mensual,numero_pacientes,mes
010.000.6074.00,Tabasco,Hospital Regional de Alta Especialidad Dr. Rodolfo Nieto Padrón,24/07/2024 23:00,Etravirina 200 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.5282.01,Tabasco,Hospital Regional de Alta Especialidad Dr. Rodolfo Nieto Padrón,24/07/2024 23:00,Lamivudina 150 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.4268.00,Tabasco,Hospital Regional de Alta Especialidad Dr. Rodolfo Nieto Padrón,24/07/2024 23:00,"Lamivudina 150 Mg, Zidovudina 300 Mg",tableta,2024,01/07/2025,0,0,julio
010.000.4271.00,Tabasco,Hospital Regional de Alta Especialidad Dr. Rodolfo Nieto Padrón,24/07/2024 23:00,Lamivudina Solucion,suspension,2024,01/07/2025,35,15,julio
010.000.5286.00,Tabasco,Hospital Regional de Alta Especialidad Dr. Rodolfo Nieto Padrón,24/07/2024 23:00,"Lopinavir 100 Mg, Ritonavir 25 Mg",tableta,2024,01/07/2025,0,0,julio
010.000.5288.00,Tabasco,Hospital Regional de Alta Especialidad Dr. Rodolfo Nieto Padrón,24/07/2024 23:00,"Lopinavir 200 Mg, Ritonavir 50 Mg",capsulas,2024,01/07/2025,0,0,julio
010.000.5276.00,Tabasco,Hospital Regional de Alta Especialidad Dr. Rodolfo Nieto Padrón,24/07/2024 23:00,"Lopinavir 8.0 G, Ritonavir 2.0 G - Solucion",ml,2024,01/07/2025,0,0,julio
010.000.5324.00,Tabasco,Hospital Regional de Alta Especialidad Dr. Rodolfo Nieto Padrón,24/07/2024 23:00,Maraviroc 150 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.5325.00,Tabasco,Hospital Regional de Alta Especialidad Dr. Rodolfo Nieto Padrón,24/07/2024 23:00,Maraviroc 300 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.5259.00,Tabasco,Hospital Regional de Alta Especialidad Dr. Rodolfo Nieto Padrón,24/07/2024 23:00,Nevirapina Suspension,suspension,2024,01/07/2025,0,0,julio
010.000.5280.00,Tabasco,Hospital Regional de Alta Especialidad Dr. Rodolfo Nieto Padrón,24/07/2024 23:00,Raltegravir 400 Mg,comprimidos,2024,01/07/2025,0,0,julio
010.000.5281.01,Tabasco,Hospital Regional de Alta Especialidad Dr. Rodolfo Nieto Padrón,24/07/2024 23:00,Ritonavir 100 Mg (Tabletas),tabletas,2024,01/07/2025,0,0,julio
010.000.4277.00,Tabasco,Hospital Regional de Alta Especialidad Dr. Rodolfo Nieto Padrón,24/07/2024 23:00,Tenofovir 300 Mg,capsulas,2024,01/07/2025,0,0,julio
010.000.5273.00,Tabasco,Hospital Regional de Alta Especialidad Dr. Rodolfo Nieto Padrón,24/07/2024 23:00,Zidovudina Solucion,suspension,2024,01/07/2025,0,0,julio
010.000.6121.00,Tabasco,Hospital Regional de Alta Especialidad Dr. Rodolfo Nieto Padrón,24/07/2024 23:00,Zidovudina Solución Inyectable 200 Mg,solución inyectable,2024,01/07/2025,0,0,julio
010.000.4371.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,"Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,01/07/2025,0,0,julio
010.000.4272.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,Abacavir Solucion,ml,2024,01/07/2025,1,1,julio
010.000.4273.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,Abacavir Tableta,tableta,2024,01/07/2025,0,0,julio
010.000.6203.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,"Bictegravir 50 Mg, Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",envase,2024,01/07/2025,168,168,julio
010.000.5862.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,Darunavir 150 Mg,comprimidos,2024,01/07/2025,0,0,julio
010.000.5860.01,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,Darunavir 400 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.4289.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,Darunavir 600 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.4289.01,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,Darunavir 600 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.5861.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,Darunavir 75 Mg,comprimidos,2024,01/07/2025,0,0,julio
010.000.6098.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,"Darunavir 800 Mg, Cobicistat 150 Mg",tableta,2024,01/07/2025,3,3,julio
010.000.6318.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,Dolutegravir 10 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.4269.01,Oaxaca,Capasits - Oaxaca,24/07/2024 23:00,Enfuvirtida 108 Mg,caja,2024,01/07/2025,0,0,julio
010.000.6010.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,Dolutegravir 50 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.6108.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,"Dolutegravir 50 Mg, Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,01/07/2025,23,23,julio
010.000.7026.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,"Dolutegravir 50 Mg, Lamivudina 300 Mg",tableta,2024,01/07/2025,0,0,julio
010.000.7068.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,Dolutegravir 5Mg Tableta Dispersable,tableta,2024,01/07/2025,3,1,julio
010.000.6320.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,Doravirina 100 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.4370.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,Efavirenz 600 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.5640.01,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,"Efavirenz 600 Mg, Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,01/07/2025,0,0,julio
010.000.6162.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Alafenamida 10 Mg",tableta,2024,01/07/2025,2,2,julio
010.000.6163.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",tabletas,2024,01/07/2025,0,0,julio
010.000.4396.01,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,01/07/2025,2,2,julio
010.000.4269.01,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,Enfuvirtida 108 Mg,caja,2024,01/07/2025,0,0,julio
010.000.6074.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,Etravirina 200 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.5282.01,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,Lamivudina 150 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.4268.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,"Lamivudina 150 Mg, Zidovudina 300 Mg",tableta,2024,01/07/2025,0,0,julio
010.000.4271.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,Lamivudina Solucion,suspension,2024,01/07/2025,1,1,julio
010.000.5286.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,"Lopinavir 100 Mg, Ritonavir 25 Mg",tableta,2024,01/07/2025,0,0,julio
010.000.5288.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,"Lopinavir 200 Mg, Ritonavir 50 Mg",capsulas,2024,01/07/2025,1,1,julio
010.000.5276.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,"Lopinavir 8.0 G, Ritonavir 2.0 G - Solucion",ml,2024,01/07/2025,0,0,julio
010.000.5324.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,Maraviroc 150 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.5325.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,Maraviroc 300 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.5259.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,Nevirapina Suspension,suspension,2024,01/07/2025,0,0,julio
010.000.5280.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,Raltegravir 400 Mg,comprimidos,2024,01/07/2025,0,0,julio
010.000.5281.01,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,Ritonavir 100 Mg (Tabletas),tabletas,2024,01/07/2025,0,0,julio
010.000.4277.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,Tenofovir 300 Mg,capsulas,2024,01/07/2025,0,0,julio
010.000.5273.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,Zidovudina Solucion,suspension,2024,01/07/2025,0,0,julio
010.000.6121.00,Tabasco,Hospital Regional de Teapa,24/07/2024 23:00,Zidovudina Solución Inyectable 200 Mg,solución inyectable,2024,01/07/2025,0,0,julio
010.000.4371.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,"Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,01/07/2025,0,0,julio
010.000.4272.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,Abacavir Solucion,ml,2024,01/07/2025,0,0,julio
010.000.4273.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,Abacavir Tableta,tableta,2024,01/07/2025,0,0,julio
010.000.6203.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,"Bictegravir 50 Mg, Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",envase,2024,01/07/2025,0,0,julio
010.000.5862.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,Darunavir 150 Mg,comprimidos,2024,01/07/2025,0,0,julio
010.000.5860.01,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,Darunavir 400 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.4289.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,Darunavir 600 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.4289.01,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,Darunavir 600 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.5861.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,Darunavir 75 Mg,comprimidos,2024,01/07/2025,0,0,julio
010.000.6098.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,"Darunavir 800 Mg, Cobicistat 150 Mg",tableta,2024,01/07/2025,0,0,julio
010.000.6318.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,Dolutegravir 10 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.6010.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,Dolutegravir 50 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.6108.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,"Dolutegravir 50 Mg, Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,01/07/2025,0,0,julio
010.000.7026.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,"Dolutegravir 50 Mg, Lamivudina 300 Mg",tableta,2024,01/07/2025,0,0,julio
010.000.7068.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,Dolutegravir 5Mg Tableta Dispersable,tableta,2024,01/07/2025,0,0,julio
010.000.6320.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,Doravirina 100 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.4370.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,Efavirenz 600 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.5640.01,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,"Efavirenz 600 Mg, Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,01/07/2025,0,0,julio
010.000.6162.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Alafenamida 10 Mg",tableta,2024,01/07/2025,0,0,julio
010.000.6163.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",tabletas,2024,01/07/2025,0,0,julio
010.000.4396.01,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,01/07/2025,0,0,julio
010.000.4269.01,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,Enfuvirtida 108 Mg,caja,2024,01/07/2025,0,0,julio
010.000.6074.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,Etravirina 200 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.5282.01,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,Lamivudina 150 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.4268.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,"Lamivudina 150 Mg, Zidovudina 300 Mg",tableta,2024,01/07/2025,0,0,julio
010.000.4271.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,Lamivudina Solucion,suspension,2024,01/07/2025,0,0,julio
010.000.5286.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,"Lopinavir 100 Mg, Ritonavir 25 Mg",tableta,2024,01/07/2025,0,0,julio
010.000.5288.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,"Lopinavir 200 Mg, Ritonavir 50 Mg",capsulas,2024,01/07/2025,0,0,julio
010.000.5276.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,"Lopinavir 8.0 G, Ritonavir 2.0 G - Solucion",ml,2024,01/07/2025,0,0,julio
010.000.5324.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,Maraviroc 150 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.5325.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,Maraviroc 300 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.5259.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,Nevirapina Suspension,suspension,2024,01/07/2025,0,0,julio
010.000.5280.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,Raltegravir 400 Mg,comprimidos,2024,01/07/2025,0,0,julio
010.000.5281.01,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,Ritonavir 100 Mg (Tabletas),tabletas,2024,01/07/2025,0,0,julio
010.000.4277.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,Tenofovir 300 Mg,capsulas,2024,01/07/2025,0,0,julio
010.000.5273.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,Zidovudina Solucion,suspension,2024,01/07/2025,0,0,julio
010.000.6121.00,Tabasco,Almacen  Estatal de Tabasco,24/07/2024 23:00,Zidovudina Solución Inyectable 200 Mg,solución inyectable,2024,01/07/2025,0,0,julio
010.000.4371.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,"Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,01/07/2025,0,0,julio
010.000.4272.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,Abacavir Solucion,ml,2024,01/07/2025,0,0,julio
010.000.4273.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,Abacavir Tableta,tableta,2024,01/07/2025,0,0,julio
010.000.6203.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,"Bictegravir 50 Mg, Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",envase,2024,01/07/2025,256,255,julio
010.000.5862.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,Darunavir 150 Mg,comprimidos,2024,01/07/2025,0,0,julio
010.000.5860.01,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,Darunavir 400 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.4289.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,Darunavir 600 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.4289.01,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,Darunavir 600 Mg,tableta,2024,01/07/2025,2,2,julio
010.000.5861.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,Darunavir 75 Mg,comprimidos,2024,01/07/2025,0,0,julio
010.000.6098.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,"Darunavir 800 Mg, Cobicistat 150 Mg",tableta,2024,01/07/2025,10,10,julio
010.000.6318.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,Dolutegravir 10 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.6010.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,Dolutegravir 50 Mg,tableta,2024,01/07/2025,27,22,julio
010.000.6108.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,"Dolutegravir 50 Mg, Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,01/07/2025,13,13,julio
010.000.7026.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,"Dolutegravir 50 Mg, Lamivudina 300 Mg",tableta,2024,01/07/2025,2,2,julio
010.000.7068.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,Dolutegravir 5Mg Tableta Dispersable,tableta,2024,01/07/2025,0,0,julio
010.000.6320.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,Doravirina 100 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.4370.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,Efavirenz 600 Mg,tableta,2024,01/07/2025,4,4,julio
010.000.5640.01,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,"Efavirenz 600 Mg, Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,01/07/2025,3,3,julio
010.000.6162.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Alafenamida 10 Mg",tableta,2024,01/07/2025,0,0,julio
010.000.6163.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",tabletas,2024,01/07/2025,0,0,julio
010.000.4396.01,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,01/07/2025,36,36,julio
010.000.4269.01,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,Enfuvirtida 108 Mg,caja,2024,01/07/2025,0,0,julio
010.000.6074.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,Etravirina 200 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.5282.01,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,Lamivudina 150 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.4268.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,"Lamivudina 150 Mg, Zidovudina 300 Mg",tableta,2024,01/07/2025,0,0,julio
010.000.4271.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,Lamivudina Solucion,suspension,2024,01/07/2025,2,1,julio
010.000.5286.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,"Lopinavir 100 Mg, Ritonavir 25 Mg",tableta,2024,01/07/2025,0,0,julio
010.000.5288.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,"Lopinavir 200 Mg, Ritonavir 50 Mg",capsulas,2024,01/07/2025,0,0,julio
010.000.5276.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,"Lopinavir 8.0 G, Ritonavir 2.0 G - Solucion",ml,2024,01/07/2025,0,0,julio
010.000.5324.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,Maraviroc 150 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.5325.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,Maraviroc 300 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.5259.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,Nevirapina Suspension,suspension,2024,01/07/2025,0,0,julio
010.000.5280.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,Raltegravir 400 Mg,comprimidos,2024,01/07/2025,15,8,julio
010.000.5281.01,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,Ritonavir 100 Mg (Tabletas),tabletas,2024,01/07/2025,2,2,julio
010.000.4277.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,Tenofovir 300 Mg,capsulas,2024,01/07/2025,1,1,julio
010.000.5273.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,Zidovudina Solucion,suspension,2024,01/07/2025,0,0,julio
010.000.6121.00,Sonora,Capasits - Ciudad Obregón,24/07/2024 23:00,Zidovudina Solución Inyectable 200 Mg,solución inyectable,2024,01/07/2025,0,0,julio
010.000.4371.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,"Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,01/07/2025,0,0,julio
010.000.4272.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,Abacavir Solucion,ml,2024,01/07/2025,0,0,julio
010.000.4273.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,Abacavir Tableta,tableta,2024,01/07/2025,0,0,julio
010.000.6203.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,"Bictegravir 50 Mg, Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",envase,2024,01/07/2025,1043,1036,julio
010.000.5862.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,Darunavir 150 Mg,comprimidos,2024,01/07/2025,0,0,julio
010.000.5860.01,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,Darunavir 400 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.4289.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,Darunavir 600 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.4289.01,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,Darunavir 600 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.5861.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,Darunavir 75 Mg,comprimidos,2024,01/07/2025,0,0,julio
010.000.6098.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,"Darunavir 800 Mg, Cobicistat 150 Mg",tableta,2024,01/07/2025,6,6,julio
010.000.6318.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,Dolutegravir 10 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.6010.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,Dolutegravir 50 Mg,tableta,2024,01/07/2025,153,116,julio
010.000.6108.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,"Dolutegravir 50 Mg, Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,01/07/2025,41,41,julio
010.000.7026.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,"Dolutegravir 50 Mg, Lamivudina 300 Mg",tableta,2024,01/07/2025,6,6,julio
010.000.7068.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,Dolutegravir 5Mg Tableta Dispersable,tableta,2024,01/07/2025,0,0,julio
010.000.6320.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,Doravirina 100 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.4370.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,Efavirenz 600 Mg,tableta,2024,01/07/2025,2,2,julio
010.000.5640.01,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,"Efavirenz 600 Mg, Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,01/07/2025,9,9,julio
010.000.6162.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Alafenamida 10 Mg",tableta,2024,01/07/2025,0,0,julio
010.000.6163.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",tabletas,2024,01/07/2025,0,0,julio
010.000.4396.01,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,01/07/2025,124,124,julio
010.000.4269.01,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,Enfuvirtida 108 Mg,caja,2024,01/07/2025,1,1,julio
010.000.6074.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,Etravirina 200 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.5282.01,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,Lamivudina 150 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.4268.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,"Lamivudina 150 Mg, Zidovudina 300 Mg",tableta,2024,01/07/2025,1,1,julio
010.000.4271.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,Lamivudina Solucion,suspension,2024,01/07/2025,0,0,julio
010.000.5286.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,"Lopinavir 100 Mg, Ritonavir 25 Mg",tableta,2024,01/07/2025,0,0,julio
010.000.5288.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,"Lopinavir 200 Mg, Ritonavir 50 Mg",capsulas,2024,01/07/2025,1,1,julio
010.000.5276.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,"Lopinavir 8.0 G, Ritonavir 2.0 G - Solucion",ml,2024,01/07/2025,0,0,julio
010.000.5324.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,Maraviroc 150 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.5325.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,Maraviroc 300 Mg,tableta,2024,01/07/2025,0,0,julio
010.000.5259.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,Nevirapina Suspension,suspension,2024,01/07/2025,0,0,julio
010.000.5280.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,Raltegravir 400 Mg,comprimidos,2024,01/07/2025,4,3,julio
010.000.5281.01,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,Ritonavir 100 Mg (Tabletas),tabletas,2024,01/07/2025,0,0,julio
010.000.4277.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,Tenofovir 300 Mg,capsulas,2024,01/07/2025,0,0,julio
010.000.5273.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,Zidovudina Solucion,suspension,2024,01/07/2025,0,0,julio
010.000.6121.00,Sonora,Capasits - Hermosillo (Cisal),24/07/2024 23:00,Zidovudina Solución Inyectable 200 Mg,solución inyectable,2024,01/07/2025,0,0,julio
010.000.4371.00,Sonora,Capasits - Nogales,24/07/2024 23:00,"Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,01/07/2025,0,0,julio
010.000.4272.00,Sonora,Capasits - Nogales,24/07/2024 23:00,Abacavir Solucion,ml,2024,01/07/2025,0,0,julio
